comment_count,close_style,user_age,original_price,discount_rate,price,good_rate,sole_material,style,brand,is_plus,is_return,sales,cluster
705,系带设计,45,99,100,99,94,TPR鞋底,日常休闲,回力经典,0,0,1039,1
264,松紧带鞋,63,220,75,165,96,混合鞋底,潮流高街,其他品牌,0,0,902,1
257,魔术贴鞋,51,100,99,99,91,EVA轻底,潮流高街,李宁休闲,0,0,968,1
2654,套脚款式,34,251,96,241,91,橡胶大底,运动休闲,斯凯奇潮,0,1,594,2
1344,魔术贴鞋,48,111,92,102,91,混合鞋底,工装硬朗,耐克潮流,0,0,3683,1
274,系带设计,43,135,84,113,100,混合鞋底,复古潮鞋,阿迪达斯,0,0,863,1
1607,套脚款式,35,166,70,116,90,EVA轻底,复古潮鞋,阿迪达斯,0,1,343,2
2644,系带设计,30,104,95,99,97,TPR鞋底,复古潮鞋,安踏运动,0,0,613,1
2857,松紧带鞋,44,123,86,106,90,橡胶大底,复古潮鞋,京东京造,0,0,9,1
1159,套脚款式,47,213,99,211,93,混合鞋底,工装硬朗,特步男鞋,0,0,1428,1
2948,拉链鞋款,19,185,72,133,90,MD发泡底,日常休闲,斯凯奇潮,0,0,1309,1
2225,套脚款式,52,125,79,99,97,橡胶大底,工装硬朗,耐克潮流,1,0,4185,1
2140,魔术贴鞋,40,171,58,99,96,MD发泡底,户外机能,京东京造,1,0,873,1
613,系带设计,54,291,78,227,100,TPR鞋底,日常休闲,耐克潮流,1,1,27,2
3850,魔术贴鞋,48,378,50,189,95,PU中底,户外机能,鸿星尔克,1,0,609,1
1839,松紧带鞋,43,170,67,114,94,EVA轻底,工装硬朗,斯凯奇潮,0,0,758,1
2042,系带设计,46,241,66,159,93,橡胶大底,潮流高街,京东京造,1,1,643,2
2403,魔术贴鞋,48,225,95,214,92,TPR鞋底,复古潮鞋,回力经典,1,1,327,2
192,系带设计,18,264,72,190,90,TPR鞋底,复古潮鞋,阿迪达斯,1,1,423,2
1629,松紧带鞋,44,156,66,103,92,EVA轻底,工装硬朗,鸿星尔克,0,1,4994,2
7723,套脚款式,46,244,79,193,97,TPR鞋底,复古潮鞋,回力经典,1,1,1436,2
9233,系带设计,38,171,82,140,92,MD发泡底,运动休闲,李宁休闲,0,1,2175,2
1252,系带设计,40,148,77,114,98,混合鞋底,复古潮鞋,特步男鞋,1,0,181,1
4392,松紧带鞋,44,141,70,99,95,PU中底,简约百搭,特步男鞋,1,1,17,2
4640,系带设计,42,389,70,272,95,混合鞋底,简约百搭,耐克潮流,1,1,296,3
1783,系带设计,47,367,60,220,97,混合鞋底,工装硬朗,特步男鞋,1,0,3080,3
5483,魔术贴鞋,38,121,82,99,85,TPR鞋底,复古潮鞋,京东京造,1,0,695,1
1586,系带设计,52,171,58,99,93,TPR鞋底,复古潮鞋,京东京造,1,0,2077,1
1243,松紧带鞋,45,105,98,103,93,TPR鞋底,运动休闲,斯凯奇潮,0,0,1194,1
366,魔术贴鞋,47,290,82,238,90,EVA轻底,复古潮鞋,耐克潮流,0,1,1062,2
1380,松紧带鞋,57,546,69,377,97,橡胶大底,运动休闲,耐克潮流,0,1,295,3
2540,松紧带鞋,54,171,89,152,92,TPR鞋底,潮流高街,回力经典,0,0,3838,1
187,松紧带鞋,49,156,79,123,93,EVA轻底,潮流高街,京东京造,1,1,332,2
860,系带设计,36,306,53,162,92,混合鞋底,潮流高街,李宁休闲,1,1,779,2
2219,魔术贴鞋,39,134,89,119,92,PU中底,运动休闲,特步男鞋,0,0,26,1
2700,松紧带鞋,39,227,75,170,93,混合鞋底,简约百搭,其他品牌,1,1,306,2
1178,松紧带鞋,52,822,85,699,95,TPR鞋底,户外机能,回力经典,1,1,713,3
5864,系带设计,46,102,97,99,95,PU中底,日常休闲,阿迪达斯,1,0,4451,1
4319,系带设计,60,101,98,99,90,EVA轻底,潮流高街,安踏运动,1,1,760,2
1055,系带设计,54,176,84,148,94,TPR鞋底,户外机能,耐克潮流,0,1,10,2
2443,松紧带鞋,57,161,88,142,97,EVA轻底,户外机能,京东京造,0,1,482,2
1831,魔术贴鞋,44,196,51,100,88,橡胶大底,简约百搭,斯凯奇潮,0,0,1057,1
3075,系带设计,38,391,54,211,91,MD发泡底,户外机能,京东京造,0,1,753,3
3361,系带设计,48,296,94,278,99,TPR鞋底,工装硬朗,其他品牌,0,1,201,2
4224,魔术贴鞋,38,536,53,284,97,混合鞋底,户外机能,阿迪达斯,0,1,1458,3
951,松紧带鞋,51,288,69,199,94,EVA轻底,潮流高街,斯凯奇潮,1,1,1450,2
119,套脚款式,38,332,50,166,99,混合鞋底,工装硬朗,阿迪达斯,0,0,465,1
496,拉链鞋款,57,142,71,101,99,混合鞋底,工装硬朗,安踏运动,0,0,4193,1
1703,魔术贴鞋,37,171,58,99,88,TPR鞋底,复古潮鞋,李宁休闲,0,1,959,2
471,套脚款式,42,322,55,177,96,EVA轻底,日常休闲,阿迪达斯,0,0,0,1
757,系带设计,50,171,58,99,91,TPR鞋底,日常休闲,李宁休闲,1,1,39,2
4294,魔术贴鞋,50,149,85,127,97,橡胶大底,简约百搭,回力经典,1,0,43,1
1253,套脚款式,58,102,97,99,87,PU中底,简约百搭,特步男鞋,1,0,766,1
329,系带设计,50,105,94,99,97,EVA轻底,户外机能,耐克潮流,0,1,2382,2
354,系带设计,46,291,56,163,87,TPR鞋底,简约百搭,鸿星尔克,0,1,277,2
8122,套脚款式,41,234,86,201,93,EVA轻底,潮流高街,阿迪达斯,0,0,4255,1
657,松紧带鞋,43,101,98,99,97,混合鞋底,日常休闲,特步男鞋,1,0,1207,1
230,系带设计,53,303,87,264,96,混合鞋底,户外机能,特步男鞋,0,1,608,2
576,拉链鞋款,47,476,76,362,89,混合鞋底,简约百搭,阿迪达斯,0,0,2479,3
845,套脚款式,32,308,75,231,91,EVA轻底,运动休闲,阿迪达斯,0,1,1235,2
894,系带设计,45,194,51,99,93,橡胶大底,潮流高街,安踏运动,1,0,1360,1
1286,系带设计,44,126,90,113,96,橡胶大底,复古潮鞋,特步男鞋,1,0,1391,1
1312,拉链鞋款,45,127,78,99,95,PU中底,工装硬朗,其他品牌,0,1,1027,2
1133,松紧带鞋,53,224,71,159,93,TPR鞋底,潮流高街,鸿星尔克,1,1,98,2
1127,松紧带鞋,52,387,68,263,97,MD发泡底,潮流高街,京东京造,1,1,2899,3
779,拉链鞋款,46,124,80,99,92,混合鞋底,日常休闲,安踏运动,1,0,47,1
3208,松紧带鞋,43,147,92,135,92,TPR鞋底,复古潮鞋,李宁休闲,0,0,433,1
5979,松紧带鞋,47,201,96,193,96,PU中底,运动休闲,安踏运动,0,1,1330,2
2047,拉链鞋款,57,160,62,99,98,TPR鞋底,日常休闲,安踏运动,1,1,445,2
7826,魔术贴鞋,53,285,68,194,85,TPR鞋底,复古潮鞋,鸿星尔克,1,1,36,2
692,套脚款式,45,180,61,110,91,MD发泡底,日常休闲,特步男鞋,0,1,419,2
3025,套脚款式,54,134,74,99,99,混合鞋底,简约百搭,耐克潮流,0,0,623,1
6094,松紧带鞋,31,105,94,99,91,混合鞋底,户外机能,李宁休闲,1,1,1149,2
1403,松紧带鞋,42,165,60,99,96,PU中底,潮流高街,李宁休闲,1,1,1326,2
6424,套脚款式,59,266,67,178,96,混合鞋底,日常休闲,安踏运动,0,1,1052,2
785,拉链鞋款,41,123,84,103,93,TPR鞋底,复古潮鞋,李宁休闲,0,1,1388,2
589,系带设计,50,297,78,232,95,橡胶大底,工装硬朗,阿迪达斯,1,1,937,2
4382,系带设计,35,232,85,197,94,PU中底,简约百搭,特步男鞋,0,0,68,1
2597,松紧带鞋,50,198,50,99,94,TPR鞋底,简约百搭,京东京造,0,1,1351,2
987,魔术贴鞋,41,204,76,155,94,TPR鞋底,复古潮鞋,斯凯奇潮,1,1,352,2
650,魔术贴鞋,47,183,54,99,96,混合鞋底,简约百搭,耐克潮流,1,0,279,1
11075,套脚款式,53,168,59,99,94,EVA轻底,简约百搭,特步男鞋,0,1,174,0
490,松紧带鞋,48,186,59,110,93,MD发泡底,运动休闲,回力经典,1,1,1404,2
8218,魔术贴鞋,47,121,97,117,89,橡胶大底,潮流高街,其他品牌,0,1,161,2
1007,拉链鞋款,57,190,52,99,92,混合鞋底,潮流高街,鸿星尔克,1,0,50,1
3713,松紧带鞋,65,111,89,99,99,EVA轻底,复古潮鞋,特步男鞋,1,1,3022,2
3671,松紧带鞋,51,228,65,148,94,MD发泡底,潮流高街,京东京造,0,0,2724,1
780,松紧带鞋,61,414,63,261,95,TPR鞋底,潮流高街,京东京造,1,0,25,3
1278,松紧带鞋,62,262,68,178,93,混合鞋底,简约百搭,回力经典,1,0,387,1
209,系带设计,47,175,83,145,100,橡胶大底,户外机能,鸿星尔克,1,0,34,1
2606,系带设计,60,174,89,155,100,混合鞋底,工装硬朗,其他品牌,0,0,1156,1
486,魔术贴鞋,43,174,57,99,95,MD发泡底,运动休闲,安踏运动,1,0,1045,1
167,系带设计,56,429,51,219,91,EVA轻底,日常休闲,耐克潮流,0,1,36,3
1501,魔术贴鞋,56,176,89,157,90,PU中底,简约百搭,鸿星尔克,0,1,248,2
11229,套脚款式,40,343,67,230,91,MD发泡底,户外机能,其他品牌,1,0,3087,0
541,松紧带鞋,47,438,91,399,90,PU中底,日常休闲,其他品牌,1,0,49,3
367,松紧带鞋,29,146,68,99,97,MD发泡底,户外机能,斯凯奇潮,1,0,0,1
769,松紧带鞋,49,193,96,185,98,EVA轻底,潮流高街,安踏运动,1,1,1359,2
589,松紧带鞋,48,138,77,106,96,混合鞋底,运动休闲,京东京造,0,1,1467,2
267,套脚款式,43,140,95,133,95,PU中底,户外机能,斯凯奇潮,1,1,470,2
1884,系带设计,39,111,89,99,96,橡胶大底,潮流高街,斯凯奇潮,1,0,988,1
8907,系带设计,33,199,73,145,97,橡胶大底,简约百搭,其他品牌,1,0,1122,1
597,套脚款式,58,174,57,99,88,混合鞋底,简约百搭,耐克潮流,1,1,1037,2
5510,松紧带鞋,37,146,68,99,100,TPR鞋底,日常休闲,京东京造,1,0,4558,1
1897,松紧带鞋,44,134,74,99,97,橡胶大底,潮流高街,鸿星尔克,1,0,1443,1
74,系带设计,43,173,70,121,96,混合鞋底,潮流高街,耐克潮流,1,0,159,1
274,松紧带鞋,40,198,50,99,93,混合鞋底,日常休闲,李宁休闲,1,1,1,2
4508,魔术贴鞋,53,145,74,107,97,EVA轻底,户外机能,耐克潮流,1,0,15,1
564,套脚款式,36,181,72,130,91,混合鞋底,工装硬朗,安踏运动,0,1,717,2
993,魔术贴鞋,47,178,73,130,96,橡胶大底,简约百搭,阿迪达斯,1,0,45,1
61,系带设计,47,112,88,99,90,TPR鞋底,户外机能,李宁休闲,0,0,612,1
508,套脚款式,54,133,84,112,96,MD发泡底,日常休闲,其他品牌,1,0,1244,1
239,拉链鞋款,34,146,78,114,93,MD发泡底,运动休闲,李宁休闲,1,0,3979,1
1443,松紧带鞋,49,549,51,280,86,TPR鞋底,潮流高街,其他品牌,0,0,203,3
658,拉链鞋款,51,114,87,99,91,PU中底,简约百搭,鸿星尔克,1,0,1233,1
495,系带设计,44,198,50,99,91,混合鞋底,潮流高街,斯凯奇潮,1,1,784,2
4132,套脚款式,62,174,57,99,86,TPR鞋底,复古潮鞋,耐克潮流,0,0,6,1
3651,套脚款式,31,210,59,124,91,PU中底,工装硬朗,京东京造,0,1,729,2
254,魔术贴鞋,46,286,57,163,100,EVA轻底,工装硬朗,其他品牌,0,1,597,2
723,松紧带鞋,55,171,68,116,88,TPR鞋底,工装硬朗,安踏运动,0,1,965,2
641,松紧带鞋,39,187,53,99,95,PU中底,简约百搭,特步男鞋,1,1,709,2
1464,套脚款式,46,127,78,99,94,混合鞋底,日常休闲,安踏运动,0,0,716,1
647,套脚款式,49,146,68,99,93,PU中底,工装硬朗,斯凯奇潮,0,1,36,2
6877,套脚款式,56,241,74,178,90,MD发泡底,工装硬朗,耐克潮流,0,0,240,1
1630,松紧带鞋,48,274,94,258,93,MD发泡底,复古潮鞋,安踏运动,0,0,0,1
2449,系带设计,49,130,77,100,90,橡胶大底,日常休闲,回力经典,1,0,467,1
824,松紧带鞋,50,143,69,99,86,PU中底,复古潮鞋,李宁休闲,0,1,434,2
1513,魔术贴鞋,33,291,55,160,97,PU中底,运动休闲,其他品牌,0,0,7,1
6707,拉链鞋款,42,401,73,293,96,PU中底,运动休闲,斯凯奇潮,0,0,3031,3
37762,魔术贴鞋,36,329,58,191,97,PU中底,复古潮鞋,其他品牌,0,1,1263,0
65,拉链鞋款,54,143,93,133,94,橡胶大底,复古潮鞋,安踏运动,1,1,3820,2
742,套脚款式,59,99,100,99,93,EVA轻底,复古潮鞋,李宁休闲,0,1,1437,2
661,系带设计,59,146,68,99,100,混合鞋底,潮流高街,李宁休闲,0,1,44,2
2278,拉链鞋款,46,199,78,155,100,TPR鞋底,复古潮鞋,耐克潮流,1,0,4464,1
753,魔术贴鞋,40,180,90,162,99,EVA轻底,运动休闲,鸿星尔克,1,0,612,1
1762,魔术贴鞋,47,176,97,171,96,混合鞋底,潮流高街,其他品牌,1,0,4160,1
41,松紧带鞋,55,190,52,99,98,MD发泡底,潮流高街,鸿星尔克,1,1,967,2
337,套脚款式,54,157,67,105,96,橡胶大底,户外机能,回力经典,1,0,845,1
1130,拉链鞋款,40,149,80,119,94,TPR鞋底,复古潮鞋,回力经典,1,1,1138,2
255,拉链鞋款,42,427,52,222,94,PU中底,日常休闲,鸿星尔克,0,0,2279,3
4524,拉链鞋款,37,112,95,106,98,混合鞋底,工装硬朗,特步男鞋,1,0,865,1
5089,拉链鞋款,50,310,67,208,97,TPR鞋底,工装硬朗,安踏运动,0,1,703,2
578,松紧带鞋,43,111,89,99,95,MD发泡底,运动休闲,其他品牌,0,0,11,1
376,松紧带鞋,49,194,63,122,96,MD发泡底,户外机能,回力经典,0,1,50,2
17597,拉链鞋款,41,190,88,167,91,MD发泡底,运动休闲,安踏运动,1,1,616,0
1584,套脚款式,46,382,61,233,99,EVA轻底,简约百搭,耐克潮流,1,0,3909,3
1157,魔术贴鞋,54,130,76,99,97,TPR鞋底,户外机能,斯凯奇潮,0,1,682,2
3188,魔术贴鞋,44,165,62,102,91,混合鞋底,运动休闲,其他品牌,1,0,1158,1
1442,系带设计,54,146,68,99,95,橡胶大底,简约百搭,阿迪达斯,0,0,4762,1
5958,系带设计,56,218,77,168,99,EVA轻底,简约百搭,李宁休闲,1,1,1194,2
1270,套脚款式,39,152,97,147,95,MD发泡底,简约百搭,京东京造,1,0,677,1
513,套脚款式,54,243,74,180,92,混合鞋底,工装硬朗,回力经典,0,0,1354,1
236,魔术贴鞋,46,194,51,99,100,混合鞋底,日常休闲,特步男鞋,1,0,1241,1
985,松紧带鞋,48,407,54,220,94,PU中底,简约百搭,安踏运动,1,1,850,3
856,松紧带鞋,46,111,89,99,92,橡胶大底,日常休闲,特步男鞋,1,1,3023,2
567,系带设计,36,139,71,99,95,混合鞋底,户外机能,回力经典,1,0,1366,1
2224,魔术贴鞋,51,172,93,160,95,MD发泡底,潮流高街,回力经典,1,0,371,1
68,拉链鞋款,39,192,62,119,90,橡胶大底,工装硬朗,特步男鞋,0,0,1457,1
1971,拉链鞋款,39,273,60,164,92,EVA轻底,工装硬朗,回力经典,0,0,737,1
377,系带设计,52,189,87,164,93,TPR鞋底,复古潮鞋,京东京造,0,0,856,1
1996,松紧带鞋,38,236,75,177,100,PU中底,简约百搭,阿迪达斯,1,1,47,2
5081,松紧带鞋,51,319,53,169,96,PU中底,潮流高街,鸿星尔克,0,1,1382,2
555,套脚款式,46,309,69,213,95,橡胶大底,简约百搭,其他品牌,0,1,266,2
156,系带设计,62,131,93,122,98,橡胶大底,简约百搭,鸿星尔克,0,1,270,2
1464,套脚款式,55,115,86,99,90,TPR鞋底,简约百搭,特步男鞋,0,0,6,1
573,拉链鞋款,56,140,81,113,92,PU中底,潮流高街,鸿星尔克,1,1,1476,2
275,松紧带鞋,48,179,91,163,95,TPR鞋底,复古潮鞋,其他品牌,1,0,125,1
454,魔术贴鞋,42,106,93,99,91,橡胶大底,潮流高街,李宁休闲,0,1,208,2
594,系带设计,41,134,74,99,96,PU中底,潮流高街,耐克潮流,1,0,4772,1
71,魔术贴鞋,50,245,80,196,90,MD发泡底,潮流高街,鸿星尔克,1,0,220,1
629,系带设计,41,142,71,101,97,橡胶大底,户外机能,安踏运动,1,0,720,1
850,松紧带鞋,58,201,89,179,94,MD发泡底,复古潮鞋,回力经典,1,0,754,1
115,魔术贴鞋,51,180,86,155,95,混合鞋底,简约百搭,特步男鞋,0,0,295,1
1465,松紧带鞋,59,398,57,227,97,MD发泡底,简约百搭,斯凯奇潮,1,1,4711,3
1391,魔术贴鞋,47,502,50,251,95,MD发泡底,复古潮鞋,其他品牌,0,1,4426,3
2029,系带设计,30,119,83,99,91,EVA轻底,潮流高街,其他品牌,1,0,445,1
6407,系带设计,47,208,53,110,96,混合鞋底,复古潮鞋,特步男鞋,1,0,12,1
484,系带设计,34,261,79,206,97,橡胶大底,潮流高街,其他品牌,1,0,1149,1
2393,套脚款式,44,146,68,99,94,橡胶大底,日常休闲,特步男鞋,1,0,22,1
1036,系带设计,39,344,70,241,91,TPR鞋底,复古潮鞋,安踏运动,0,1,36,3
1300,魔术贴鞋,51,328,94,308,94,混合鞋底,运动休闲,京东京造,1,0,1358,3
514,魔术贴鞋,51,215,93,200,90,PU中底,工装硬朗,安踏运动,0,1,79,2
1381,松紧带鞋,37,460,67,308,95,混合鞋底,潮流高街,李宁休闲,1,1,1302,3
1168,魔术贴鞋,53,532,60,319,94,MD发泡底,潮流高街,安踏运动,0,1,18,3
787,魔术贴鞋,23,111,89,99,98,混合鞋底,复古潮鞋,特步男鞋,0,0,900,1
655,套脚款式,58,292,77,225,90,橡胶大底,复古潮鞋,京东京造,0,1,31,2
366,魔术贴鞋,33,108,92,99,96,橡胶大底,复古潮鞋,其他品牌,0,0,36,1
3839,套脚款式,19,259,61,158,89,TPR鞋底,运动休闲,特步男鞋,1,1,44,2
834,松紧带鞋,57,165,60,99,97,MD发泡底,户外机能,李宁休闲,0,0,14,1
890,松紧带鞋,55,223,56,125,95,橡胶大底,日常休闲,耐克潮流,0,0,1395,1
2277,拉链鞋款,47,123,87,107,93,PU中底,简约百搭,京东京造,0,0,105,1
932,系带设计,51,263,81,213,89,EVA轻底,户外机能,京东京造,0,0,2870,1
1636,套脚款式,45,122,81,99,100,EVA轻底,复古潮鞋,安踏运动,1,1,321,2
663,系带设计,42,197,89,175,85,MD发泡底,简约百搭,耐克潮流,0,1,778,2
902,松紧带鞋,33,104,95,99,97,混合鞋底,潮流高街,鸿星尔克,1,1,532,2
771,松紧带鞋,56,335,65,218,91,EVA轻底,工装硬朗,斯凯奇潮,1,1,3610,2
1587,套脚款式,61,127,78,99,89,MD发泡底,潮流高街,安踏运动,0,1,1030,2
595,松紧带鞋,53,152,87,132,95,橡胶大底,潮流高街,斯凯奇潮,0,1,477,2
520,拉链鞋款,53,144,94,135,95,PU中底,日常休闲,鸿星尔克,0,1,10,2
1788,套脚款式,57,238,71,169,97,TPR鞋底,工装硬朗,鸿星尔克,0,1,1399,2
151,系带设计,59,148,67,99,97,混合鞋底,日常休闲,李宁休闲,0,0,33,1
546,套脚款式,51,226,82,185,90,TPR鞋底,简约百搭,特步男鞋,0,0,28,1
3396,系带设计,48,138,87,120,99,MD发泡底,复古潮鞋,回力经典,1,0,87,1
812,松紧带鞋,56,219,78,171,91,混合鞋底,复古潮鞋,斯凯奇潮,0,1,1158,2
4748,套脚款式,53,139,71,99,97,混合鞋底,户外机能,阿迪达斯,0,1,1172,2
1513,系带设计,42,327,59,193,92,PU中底,工装硬朗,回力经典,0,1,969,2
1631,魔术贴鞋,48,268,88,236,97,EVA轻底,工装硬朗,安踏运动,0,1,3798,2
4589,松紧带鞋,65,138,72,99,86,混合鞋底,户外机能,鸿星尔克,0,1,782,2
202,系带设计,52,453,66,299,92,MD发泡底,户外机能,京东京造,1,1,31,3
700,魔术贴鞋,43,165,60,99,97,EVA轻底,日常休闲,李宁休闲,1,1,1101,2
413,松紧带鞋,52,157,72,113,95,EVA轻底,复古潮鞋,安踏运动,1,0,2912,1
1485,松紧带鞋,48,212,80,170,98,PU中底,日常休闲,特步男鞋,0,1,408,2
3922,系带设计,58,160,95,152,96,橡胶大底,户外机能,其他品牌,1,0,68,1
113,拉链鞋款,46,405,61,247,95,EVA轻底,运动休闲,鸿星尔克,1,1,28,3
2760,魔术贴鞋,53,103,96,99,96,混合鞋底,日常休闲,其他品牌,0,0,702,1
1685,拉链鞋款,43,158,93,147,94,橡胶大底,复古潮鞋,安踏运动,1,1,4368,2
1435,魔术贴鞋,35,190,68,129,90,EVA轻底,简约百搭,回力经典,1,1,22,2
157,松紧带鞋,46,166,80,133,93,PU中底,潮流高街,回力经典,0,0,846,1
534,松紧带鞋,52,239,98,234,100,TPR鞋底,复古潮鞋,特步男鞋,1,1,400,2
851,套脚款式,47,111,89,99,95,混合鞋底,日常休闲,京东京造,1,1,1293,2
102,套脚款式,60,116,85,99,95,TPR鞋底,运动休闲,回力经典,1,1,982,2
2539,拉链鞋款,62,103,96,99,94,混合鞋底,简约百搭,耐克潮流,1,0,4858,1
186,系带设计,29,222,59,131,91,TPR鞋底,户外机能,鸿星尔克,1,0,923,1
286,系带设计,47,361,51,184,92,MD发泡底,潮流高街,回力经典,0,1,382,2
124,松紧带鞋,46,157,63,99,93,PU中底,复古潮鞋,阿迪达斯,0,1,552,2
486,松紧带鞋,35,230,82,189,98,PU中底,日常休闲,鸿星尔克,1,0,11,1
782,套脚款式,57,281,80,225,94,混合鞋底,日常休闲,斯凯奇潮,1,1,390,2
1587,套脚款式,55,439,54,237,94,TPR鞋底,工装硬朗,回力经典,0,0,7,3
11448,魔术贴鞋,43,217,59,128,100,TPR鞋底,户外机能,耐克潮流,0,1,1295,0
1500,套脚款式,49,168,59,99,99,EVA轻底,简约百搭,李宁休闲,1,0,31,1
2399,魔术贴鞋,56,169,97,164,90,橡胶大底,复古潮鞋,其他品牌,1,0,75,1
4965,松紧带鞋,44,655,62,406,93,混合鞋底,户外机能,斯凯奇潮,1,0,1098,3
144,松紧带鞋,52,271,76,206,96,橡胶大底,日常休闲,安踏运动,0,0,1018,1
862,系带设计,51,171,58,99,93,混合鞋底,复古潮鞋,李宁休闲,0,1,3591,2
1015,套脚款式,51,100,99,99,90,EVA轻底,工装硬朗,其他品牌,1,1,257,2
500,松紧带鞋,43,241,83,200,90,PU中底,运动休闲,安踏运动,1,1,12,2
1063,松紧带鞋,60,298,95,283,99,EVA轻底,运动休闲,阿迪达斯,1,1,496,2
684,拉链鞋款,48,160,62,99,99,EVA轻底,工装硬朗,阿迪达斯,1,1,1429,2
1195,魔术贴鞋,38,119,83,99,90,橡胶大底,日常休闲,安踏运动,1,0,556,1
1585,松紧带鞋,19,136,77,105,96,橡胶大底,日常休闲,耐克潮流,0,1,2,2
3417,系带设计,49,99,100,99,97,MD发泡底,工装硬朗,其他品牌,1,0,11,1
2085,拉链鞋款,44,112,88,99,94,EVA轻底,潮流高街,其他品牌,1,0,1200,1
434,魔术贴鞋,45,116,85,99,97,橡胶大底,户外机能,安踏运动,1,0,955,1
1734,系带设计,44,143,90,129,95,橡胶大底,潮流高街,李宁休闲,0,1,4095,2
1694,套脚款式,36,210,62,130,94,TPR鞋底,工装硬朗,京东京造,0,1,446,2
1639,魔术贴鞋,36,157,63,99,89,TPR鞋底,户外机能,安踏运动,0,0,47,1
573,套脚款式,40,124,80,99,89,橡胶大底,日常休闲,鸿星尔克,0,1,421,2
369,系带设计,44,133,88,117,97,混合鞋底,潮流高街,其他品牌,0,1,141,2
2068,拉链鞋款,43,325,72,234,99,MD发泡底,潮流高街,特步男鞋,1,0,4,1
952,拉链鞋款,46,420,69,290,98,PU中底,工装硬朗,斯凯奇潮,1,1,1262,3
1112,拉链鞋款,39,187,53,99,98,橡胶大底,潮流高街,京东京造,1,0,37,1
1188,系带设计,53,138,72,99,95,TPR鞋底,复古潮鞋,鸿星尔克,1,1,789,2
450,松紧带鞋,49,292,65,190,91,MD发泡底,工装硬朗,阿迪达斯,1,0,142,1
483,松紧带鞋,60,130,76,99,98,混合鞋底,运动休闲,鸿星尔克,1,0,2464,1
152,拉链鞋款,45,212,52,110,90,PU中底,复古潮鞋,京东京造,0,1,976,2
843,拉链鞋款,54,132,75,99,100,TPR鞋底,工装硬朗,斯凯奇潮,0,1,357,2
1374,松紧带鞋,56,245,71,174,94,PU中底,工装硬朗,阿迪达斯,0,0,2229,1
7579,拉链鞋款,33,194,93,180,97,混合鞋底,潮流高街,特步男鞋,0,0,1036,1
582,系带设计,53,241,81,195,89,混合鞋底,简约百搭,特步男鞋,1,1,20,2
1968,系带设计,44,199,98,195,90,MD发泡底,日常休闲,其他品牌,1,1,2133,2
460,松紧带鞋,43,259,56,145,91,PU中底,简约百搭,回力经典,0,1,3502,2
